Valor Arriendo,Valor_Arriendo_SM,Area Construida,Cuartos,Banos,Garajes,Estrato,latitud,longitud,dist_transmilenio_cercana_m,dist_bus_cercana_m,num_farmacias_120m,num_colegios_120m,num_transmilenio_120m,num_bus_120m,dist_farmacia_cercana_m,dist_supermercado_cercano_m,dist_via_principal_m,num_universidades_300m
2597000,1.9976923076923077,65.0,2,2,1,4.0,4.7421500000000005,-74.06716,1698.279384130937,242.8741528485125,1.0,1.0,1.0,1.0,367.4430324570445,344.31854319518726,1387.198638739443,1.0
1400000,1.0769230769230769,45.0,1,1,1,,4.7064900000000005,-74.10139,444.06855031847147,268.9582591723674,1.0,1.0,1.0,1.0,189.193701624135,219.07687870453654,271.48198996521455,1.0
2100000,1.6153846153846154,70.0,2,2,1,5.0,4.7321100000000005,-74.06398,1298.8808333202112,426.17313947573683,1.0,1.0,1.0,1.0,403.95716769819893,337.14907138815533,871.9502992304949,1.0
1900000,1.4615384615384615,58.79,3,2,1,4.0,4.742548942565918,-74.09222412109375,118.25571777370207,135.72123766211408,1.0,1.0,1.0,1.0,345.5272566988256,338.6937824477212,73.21503418014733,1.0
1791000,1.3776923076923078,31.0,1,1,0,4.0,4.741128921508789,-74.06914520263672,1450.8726118106076,389.95636806840594,1.0,1.0,1.0,1.0,478.19440076244,511.37854507740224,1162.2562886886917,1.0
6521000,5.016153846153846,205.0,3,3,2,,4.736637115478516,-74.06294250488281,1539.514210686745,8.92308272227245,1.0,1.0,1.0,2.0,354.91313116316036,453.9060452174717,1385.473630473722,1.0
2530000,1.9461538461538461,92.0,3,2,1,,4.722231333,-74.116744098,1609.9065076051374,308.4912167064312,1.0,1.0,1.0,1.0,317.22758249649416,211.42831930457157,1880.3093300834755,1.0
7200000,5.538461538461538,160.0,3,3,1,,4.7275100000000005,-74.07472,10.361044058571494,48.481011495800146,1.0,1.0,1.0,2.0,432.9049160333799,490.06742445622274,36.33585635382947,1.0
2500000,1.9230769230769231,78.0,3,2,1,,4.7351685,-74.07961,153.0991905442263,100.22194326878002,1.0,1.0,1.0,1.0,612.6992516641698,421.3448934813171,76.22679421219165,1.0
3700000,2.8461538461538463,76.0,2,2,1,,4.705769,-74.06979,184.39387741755755,510.0946157027472,1.0,1.0,1.0,1.0,250.22321207158626,192.9142569691713,115.81614509104722,1.0
2700000,2.076923076923077,89.0,3,2,1,5.0,4.729487,-74.07001,569.7245758707332,74.49978239650798,1.0,1.0,1.0,3.0,210.91926460105685,200.9711408204457,390.23550321217596,1.0
3200000,2.4615384615384617,64.0,2,2,1,4.0,4.739229,-74.05758,1062.6118143376657,119.41408694040436,1.0,1.0,1.0,1.0,289.1176499561728,282.51999942891985,1577.608395446501,1.0
2900000,2.230769230769231,63.25,3,2,1,,4.741836,-74.060015,1333.415459755202,111.60661199587015,1.0,1.0,1.0,1.0,133.44474158258694,176.24779344005225,1346.698445960566,1.0
1500000,1.1538461538461537,30.0,1,1,1,,4.74677,-74.11476,897.312505632178,602.8105914082017,1.0,1.0,1.0,1.0,790.8849274446372,564.6063579736907,1230.237694423345,1.0
4000000,3.076923076923077,110.0,3,2,2,6.0,4.707248687744141,-74.08244323730469,1243.314868733515,99.69146675203964,1.0,1.0,1.0,2.0,923.8645760808892,776.4513121989106,471.74662881993004,1.0
12000000,9.23076923076923,240.0,5,5,4,,4.7213029861450195,-74.07479095458984,4.874025561744466,289.63170993562096,1.0,1.0,1.0,1.0,363.42624455665407,398.81373340590454,8.07175806212013,1.0
2800000,2.1538461538461537,63.0,3,3,1,,4.73542,-74.06602,1308.9162919742569,114.2724628803333,1.0,1.0,1.0,1.0,338.4178235619182,142.95582317538526,1058.356023770787,1.0
3700000,2.8461538461538463,77.0,1,2,1,3.0,4.7157,-74.06346,1061.642922586902,133.2123428740364,1.0,1.0,1.0,1.0,118.72300337422385,140.67297894672512,693.1121787474297,1.0
4900000,3.769230769230769,111.0,3,3,2,,4.74103151,-74.05691009,994.0760911134979,147.5030824197419,1.0,1.0,1.0,1.0,162.31366479745944,286.5704428816841,1371.2137791257996,1.0
7000000,5.384615384615385,215.0,3,3,1,5.0,4.745052337646484,-74.06816101074219,1769.8829867810823,346.5665076192035,1.0,1.0,1.0,1.0,527.2257878438747,384.83274806888676,1500.604442247212,1.0
9009000,6.93,487.0,4,5,4,6.0,4.72312,-74.07586,232.17539521173802,306.8324750179458,1.0,1.0,1.0,1.0,522.438588746362,409.58906093748675,112.21697814181367,1.0
1600000,1.2307692307692308,65.0,3,2,0,3.0,4.736233711242676,-74.08924102783203,409.20267775892904,447.698820488553,1.0,1.0,1.0,1.0,270.553337571947,168.25655683098748,388.0612764076234,1.0
2800000,2.1538461538461537,52.0,2,2,1,4.0,4.742788791656494,-74.06966400146484,1490.0423347437788,500.3198864093422,1.0,1.0,1.0,1.0,639.9427284423087,621.557867225869,1277.0363099922529,1.0
6000000,4.615384615384615,210.0,3,4,3,6.0,4.7086185,-74.0813925,1076.663363060516,57.34846313132908,1.0,1.0,1.0,3.0,765.4884188272453,855.0354260854373,283.4010927425647,1.0
9000000,6.923076923076923,487.0,4,5,4,,4.7176824,-74.0779653,538.0841416690234,293.4599070177789,1.0,1.0,1.0,1.0,563.5691486009302,523.4478573289715,445.7248333834104,1.0
10000000,7.6923076923076925,224.0,3,4,3,2.0,4.7466724566,-74.0798886722,1161.9229102091206,651.428571534298,1.0,1.0,1.0,1.0,498.8658773791033,428.37783274150155,1096.2763311445326,1.0
8900000,6.846153846153846,226.0,3,4,3,5.0,4.718774795532227,-74.0744400024414,285.21764812716924,69.77025107464725,1.0,1.0,1.0,2.0,277.09460982139916,206.32358469481804,41.40552169377702,1.0
2200000,1.6923076923076923,67.0,3,1,1,3.0,4.72181,-74.11789,1635.9648029852283,259.5497800985949,1.0,1.0,1.0,1.0,201.77044985314237,272.3452217283712,2015.7057513295745,1.0
3550000,2.730769230769231,111.0,3,2,2,,4.72574,-74.05926,976.2416392361991,476.66946790602304,1.0,1.0,1.0,1.0,364.10777561590675,124.56566534611729,500.5026772713015,1.0
6500000,5.0,115.0,3,3,2,,4.735111236572266,-74.06397247314453,1464.1435060459787,209.8120614600128,1.0,1.0,1.0,1.0,410.05875424716066,273.4137553201627,1196.0677460860477,1.0
2100000,1.6153846153846154,67.0,2,2,1,4.0,4.73173,-74.05366,437.91502377367084,411.88981841201473,1.0,1.0,1.0,1.0,84.31128511109092,215.36045080437714,1373.649333628968,1.0
1050000,0.8076923076923077,56.0,2,1,0,3.0,4.7403645999999995,-74.0868876,119.28207640409757,172.51661097187556,1.0,1.0,1.0,1.0,165.3746439692732,89.61196026158451,104.34194669312122,1.0
1650000,1.2692307692307692,54.0,3,2,0,3.0,4.753049373626709,-74.08306884765625,1430.9025319529396,198.99227741608001,1.0,1.0,1.0,1.0,516.6897755255716,198.92078657180622,949.9572198282924,1.0
1800000,1.3846153846153846,35.0,2,1,0,4.0,4.74113,-74.06914,1451.4450147370483,389.4078505168592,1.0,1.0,1.0,1.0,477.7829642151301,510.82776761084426,1162.7166374213316,1.0
2650000,2.0384615384615383,80.0,3,2,1,4.0,4.7478493957,-74.0667235732,2088.168801372827,220.81150277802377,1.0,1.0,1.0,1.0,344.86462126467626,110.35563815678597,1162.2121235987022,1.0
2600000,2.0,54.0,2,2,1,3.0,4.75035,-74.05753,1231.7840672738955,203.34107210163282,1.0,1.0,1.0,1.0,105.43585337970589,64.15154809568432,366.50554463727343,1.0
3200000,2.4615384615384617,65.0,2,2,1,4.0,4.739132404327393,-74.05760192871094,1059.5613673892237,126.78681375341311,1.0,1.0,1.0,1.0,299.00703409615664,282.99407397841003,1588.5148135687682,1.0
1300000,1.0,57.0,3,1,0,3.0,4.7570500000000004,-74.10263,889.4834908716166,101.37804950162541,1.0,1.0,1.0,1.0,37.55468509211034,22.342472457416594,701.1562384361739,1.0
2100000,1.6153846153846154,54.0,3,2,0,4.0,4.74255,-74.09222,117.79099203157789,135.3104889905051,1.0,1.0,1.0,1.0,345.18530461259724,338.3841320989422,72.94574787192147,1.0
1500000,1.1538461538461537,36.0,1,1,0,4.0,4.7411288,-74.0691423,1451.1575864871993,389.63673873715953,1.0,1.0,1.0,1.0,477.92002744075876,511.05849583698375,1162.4515662881224,1.0
1500000,1.1538461538461537,93.0,3,1,0,,4.7342808,-74.1026745,178.90111841002903,291.6216063898509,1.0,1.0,1.0,1.0,407.4401087253714,297.7026672729556,278.6863549692569,1.0
9187000,7.066923076923077,221.87,3,4,3,5.0,4.7223,-74.06408,1189.6620162377203,135.74662167358207,1.0,1.0,1.0,1.0,294.6237413627297,181.97504268016144,150.81055515555548,1.0
2100000,1.6153846153846154,52.0,3,2,1,3.0,4.71901,-74.06097,1053.369906574231,248.05389611516338,1.0,1.0,1.0,1.0,122.22729361717273,246.8687834137582,246.78038410875362,1.0
6650000,5.115384615384615,194.0,3,4,2,,4.7073,-74.08366,1209.8911269513515,234.68880940015805,1.0,1.0,1.0,1.0,910.6904594500971,660.2428385516995,557.6694542868116,1.0
1850000,1.4230769230769231,60.0,2,1,0,5.0,4.70458,-74.07349,346.80989351931055,600.3672232613611,1.0,1.0,1.0,1.0,361.953126841095,239.19634334059873,292.9233689628353,1.0
3029000,2.33,90.0,3,2,1,4.0,4.7386846328,-74.067085033,1506.2078140589063,142.98670734225135,1.0,1.0,1.0,1.0,167.78014600480626,334.6591279737045,1124.1795831709803,1.0
1200000,0.9230769230769231,48.0,3,1,0,3.0,4.75692,-74.10587,814.1882515512275,457.0542524100046,1.0,1.0,1.0,1.0,257.9955056167057,146.142726581648,672.7208320476853,1.0
1900000,1.4615384615384615,78.0,2,2,2,,4.7109886,-74.072092,120.9103739879921,121.12271893811669,2.0,1.0,1.0,1.0,66.45264948122266,81.26394887805434,10.694702234361682,1.0
10200000,7.846153846153846,238.0,3,4,3,,4.7317,-74.07145,596.1195511439083,95.17774492674394,1.0,1.0,1.0,1.0,416.3960588045042,455.92306601743957,412.1209618042564,1.0
5600000,4.3076923076923075,192.0,3,5,3,6.0,4.71227,-74.08272,1154.7145540383658,104.97616038551247,1.0,1.0,1.0,1.0,913.0338226776598,999.4030183296509,169.2309382299776,1.0
3000000,2.3076923076923075,119.0,3,3,2,5.0,4.712220191955566,-74.07778930664062,607.7008612657903,162.61988413676076,1.0,1.0,1.0,1.0,398.5112712891928,474.6578160323252,222.9659998801274,1.0
1850000,1.4230769230769231,56.0,2,1,0,3.0,4.7453959999999995,-74.055996,964.2443369452366,577.8125111717754,1.0,1.0,1.0,1.0,131.11154799886356,283.5322463357955,882.9398534672871,1.0
1500000,1.1538461538461537,45.0,2,1,0,3.0,4.758742332458496,-74.10173034667969,1100.4343862216788,151.438115444254,1.0,1.0,1.0,1.0,247.04065961015434,202.01685814557612,910.3318286226458,1.0
1200000,0.9230769230769231,35.0,1,1,1,3.0,4.727624893188477,-74.05391693115234,385.90901325092995,338.9342479731401,1.0,1.0,1.0,1.0,114.74922768734751,433.23048699412067,944.8222867568654,1.0
1300000,1.0,52.0,3,1,0,,4.754447,-74.103072,606.5886836422083,354.17424850354666,1.0,1.0,1.0,1.0,265.1132285608284,205.93659239752225,413.4822030504019,1.0
2300000,1.7692307692307692,78.0,3,2,1,5.0,4.727031,-74.06805,740.3774562177217,235.2634788122862,1.0,1.0,1.0,1.0,304.62691924385865,221.41422382156367,219.8619084892516,1.0
1800000,1.3846153846153846,32.0,1,1,0,4.0,4.7354465,-74.053055,436.77008751882215,7.543838899592227,1.0,1.0,1.0,1.0,256.40538938398186,178.03560165236152,1765.1477941951607,1.0
3600000,2.769230769230769,71.99,2,2,1,5.0,4.735467,-74.06381,1501.8295671431965,167.02490722667673,1.0,1.0,1.0,1.0,383.95750951559353,306.7523314025235,1238.1183500654397,1.0
1700000,1.3076923076923077,47.0,1,1,1,5.0,4.7043014,-74.075294,527.6465718848032,610.2752202765673,1.0,1.0,1.0,1.0,525.9790531142476,439.0436156863286,489.84184491035836,1.0
2300000,1.7692307692307692,39.0,1,1,1,5.0,4.73567008972168,-74.06334686279297,1556.5725115213181,123.20030587051426,1.0,1.0,1.0,1.0,394.9342892963039,362.6598841097138,1270.9625618422047,1.0
1800000,1.3846153846153846,38.0,2,1,0,4.0,4.7436384,-74.0679979,1696.4355966051558,302.5374114078441,1.0,1.0,1.0,1.0,494.96479779905155,500.3868109855003,1459.2558320802714,1.0
3019900,2.323,76.0,3,2,1,3.0,4.75486,-74.08215,1621.842683012361,191.4277417725075,1.0,1.0,1.0,1.0,317.0446154403699,177.32467175419023,945.7962729194761,1.0
1530000,1.176923076923077,70.0,3,2,1,3.0,4.75178,-74.09775,667.6175805964674,296.9799000611125,1.0,1.0,1.0,1.0,384.6735431737327,159.42043534024765,412.1333461336156,1.0
2100000,1.6153846153846154,67.0,3,2,1,4.0,4.7424079,-74.0605328,1391.7322754757547,196.76467277807978,1.0,1.0,1.0,1.0,157.8426936206127,186.69919427615375,1302.578357309623,1.0
1700000,1.3076923076923077,40.0,1,1,0,3.0,4.7232113,-74.0693576,634.2712681306721,247.03756416378607,1.0,1.0,1.0,1.0,60.68711462300637,48.3314156173163,226.96899471219828,1.0
2300000,1.7692307692307692,65.0,3,2,2,5.0,4.727509021759033,-74.06838989257812,701.5138185628664,172.64112289254825,1.0,1.0,1.0,1.0,265.60559331619226,173.34727468654418,264.36919896300935,1.0
1100000,0.8461538461538461,40.0,1,1,0,3.0,4.727624893188477,-74.05391693115234,385.90901325092995,338.9342479731401,1.0,1.0,1.0,1.0,114.74922768734751,433.23048699412067,944.8222867568654,1.0
1450000,1.1153846153846154,55.0,2,2,1,3.0,4.73497,-74.08284,217.07987973483264,271.0732113416446,1.0,1.0,1.0,1.0,290.0709136911962,220.78154258276834,145.11753146228133,1.0
1800000,1.3846153846153846,90.0,2,2,0,3.0,4.74505,-74.08785,454.48477655317134,415.5783055593493,1.0,1.0,1.0,1.0,55.18247106910556,251.94722097487528,426.8315111149134,1.0
5900000,4.538461538461538,300.0,4,4,3,6.0,4.73142,-74.07598,464.5018739273381,218.4714714427115,1.0,1.0,1.0,1.0,794.1540126011524,586.4276607696886,150.8279414464832,1.0
6500000,5.0,145.0,2,4,2,,4.71099,-74.07209,120.80430925132954,120.8564654353977,2.0,1.0,1.0,1.0,66.72306588700089,81.01594513770681,10.783110121248512,1.0
1450000,1.1153846153846154,75.0,3,2,2,5.0,4.75064,-74.08197,1350.6665482039061,200.2485076761787,1.0,1.0,1.0,1.0,470.7838585601644,211.00156159795685,1185.1065754706165,1.0
6800000,5.230769230769231,300.0,3,5,3,6.0,4.7264019,-74.0752202,125.55792625444214,86.08711640040383,1.0,1.0,1.0,2.0,424.0833529820729,435.2424912305255,160.25696368290573,1.0
9500000,7.3076923076923075,250.0,3,5,3,2.0,4.745734214782715,-74.07283782958984,1447.1492386039276,723.488582466104,1.0,1.0,1.0,1.0,829.0612251819103,459.48549209235193,1417.5072445623703,1.0
3400000,2.6153846153846154,76.0,3,2,2,5.0,4.740711593,-74.054949389,783.3973464931013,215.41581381308038,1.0,1.0,1.0,1.0,225.68839401764774,212.43221954792241,1359.414618570268,1.0
4500000,3.4615384615384617,90.0,3,2,1,,4.727652072906494,-74.062744140625,1328.0529087145046,210.51993738412256,1.0,1.0,1.0,1.0,43.14337599955316,65.42961550427037,500.3898972777,1.0
1300000,1.0,55.0,3,1,0,,4.75599,-74.1013,853.5943557720893,161.82152001701232,1.0,1.0,1.0,1.0,200.18031345913926,192.4372040453189,656.7925691907698,1.0
7000000,5.384615384615385,235.0,4,4,2,,4.717349052429199,-74.07705688476562,509.0537407743817,211.5575549501432,1.0,1.0,1.0,1.0,456.8632136172556,421.2367129843715,368.0926862336486,1.0
3700000,2.8461538461538463,115.0,2,2,2,5.0,4.73068,-74.06423,1217.652756271055,275.9703304591171,1.0,1.0,1.0,1.0,268.2451924831933,393.5357188306828,712.0871450685108,1.0
9500000,7.3076923076923075,220.0,4,5,3,2.0,4.745734214782715,-74.07283782958984,1447.1492386039276,723.488582466104,1.0,1.0,1.0,1.0,829.0612251819103,459.48549209235193,1417.5072445623703,1.0
4600000,3.5384615384615383,102.0,3,2,2,5.0,4.7316031,-74.0743868,464.35623804144734,89.88091097022979,1.0,1.0,1.0,1.0,716.719447817822,545.115522823092,121.79559606340653,1.0
3300000,2.5384615384615383,67.0,2,2,1,4.0,4.739132404327393,-74.05760192871094,1059.5613673892237,126.78681375341311,1.0,1.0,1.0,1.0,299.00703409615664,282.99407397841003,1588.5148135687682,1.0
1600000,1.2307692307692308,60.0,2,1,0,3.0,4.718491554260254,-74.05587768554688,565.3099227109072,72.85566053294387,1.0,1.0,1.0,2.0,141.50113064019877,40.02287936007395,73.5042960727896,1.0
1500000,1.1538461538461537,56.0,2,2,1,3.0,4.75297,-74.0825,1482.390594067329,138.24710412727623,1.0,1.0,1.0,1.0,478.28490868733354,249.92567736243353,1011.3893895491778,1.0
1568000,1.2061538461538461,65.0,3,2,1,2.0,4.75519,-74.08541,1359.3794662166044,525.7190037176423,1.0,1.0,1.0,1.0,652.1921265448609,360.94779664405576,616.029915479855,1.0
1700000,1.3076923076923077,40.0,1,1,0,3.0,4.7232113,-74.0693576,634.2712681306721,247.03756416378607,1.0,1.0,1.0,1.0,60.68711462300637,48.3314156173163,226.96899471219828,1.0
14000000,10.76923076923077,395.0,5,5,4,,4.72736,-74.07474,6.96954031299903,32.56315510501037,1.0,1.0,1.0,2.0,424.9214519435956,477.7194702761029,51.14611738778631,1.0
984000,0.7569230769230769,51.0,3,2,0,3.0,4.7511,-74.10348,286.77941551905144,61.37401685465933,1.0,1.0,1.0,1.0,375.50358594968094,347.0436937674563,113.87874191511085,1.0
5700000,4.384615384615385,145.0,2,3,2,6.0,4.708867073059082,-74.08145904541016,1074.2299656088728,85.26845660012833,1.0,1.0,1.0,3.0,766.2566602478631,856.2422759809248,268.10474146479567,1.0
1250000,0.9615384615384616,51.0,3,3,0,3.0,4.75267,-74.08197,1507.433900066458,70.73826444109162,1.0,1.0,1.0,1.0,468.2563873301934,294.95264958075387,1078.478753790808,1.0
7000000,5.384615384615385,240.0,3,5,4,6.0,4.72612554,-74.0784197,435.3752714022987,406.76800677887144,1.0,1.0,1.0,1.0,763.4552505245433,730.6611521292167,436.22367411686093,1.0
5800000,4.461538461538462,202.0,3,4,2,6.0,4.7175799935,-74.080145359,727.5580649015159,467.4508912261328,1.0,1.0,1.0,1.0,798.0195058020038,764.3728622839626,603.5969219823618,1.0
1900000,1.4615384615384615,65.0,3,2,1,3.0,4.7296700000000005,-74.11825,1627.5673197980448,186.93316317415474,1.0,1.0,1.0,1.0,794.4875705289295,562.8314450413988,1910.7577008875362,1.0
5800000,4.461538461538462,179.0,3,4,2,6.0,4.7173661437,-74.080016613,729.8415685241564,442.67359197052826,1.0,1.0,1.0,1.0,780.3372178392008,749.6087417524491,582.6467409416165,1.0
2300000,1.7692307692307692,40.0,1,1,1,5.0,4.73567008972168,-74.06334686279297,1556.5725115213181,123.20030587051426,1.0,1.0,1.0,1.0,394.9342892963039,362.6598841097138,1270.9625618422047,1.0
2800000,2.1538461538461537,90.0,2,2,2,5.0,4.720664978027344,-74.06681823730469,884.1667752232546,86.21421831978117,1.0,1.0,1.0,2.0,199.830365252665,147.0135022164247,360.40292961518,1.0
999000,0.7684615384615384,45.0,1,1,0,3.0,4.71268176,-74.10401466,726.9683769317588,69.10746888029479,1.0,1.0,1.0,1.0,67.72434414043188,153.58594651755416,963.6975504046976,1.0
6500000,5.0,167.0,3,5,3,6.0,4.74238,-74.07547,975.0855526043923,281.92268247330026,1.0,1.0,1.0,1.0,473.82399416845885,552.5463796655115,946.3977358006103,1.0
2000000,1.5384615384615385,54.0,2,1,1,3.0,4.717046737670898,-74.06138610839844,1014.9023061618105,131.04884684348067,1.0,1.0,1.0,1.0,141.21702522374238,153.7056009797765,467.9389737592452,1.0
1700000,1.3076923076923077,36.0,1,1,1,5.0,4.728897,-74.06593,988.0035556566394,40.495988679670084,3.0,1.0,1.0,1.0,25.060899600509718,200.3861293255517,487.3649046488462,1.0
2600000,2.0,62.0,3,2,1,,4.741059,-74.05927,1254.5649639304977,17.42445590863739,1.0,1.0,1.0,1.0,145.3578203971054,221.30180604607642,1411.8443470508837,1.0
3800000,2.923076923076923,85.0,2,2,2,4.0,4.7152185,-74.07075,390.10571142321663,113.21173431959552,1.0,1.0,1.0,1.0,59.77015261270823,93.42398627519536,249.53909095825588,1.0
1750000,1.3461538461538463,30.15,1,1,1,,4.736309,-74.05224,388.0344136028396,138.59965385627845,1.0,1.0,1.0,1.0,272.44622659239076,266.60757915584156,1774.7144791286255,1.0
3400000,2.6153846153846154,75.0,3,2,1,4.0,4.7279862999999995,-74.0574468,778.0020986160972,505.7172190945697,1.0,1.0,1.0,1.0,245.59967694604507,351.6350429919879,811.675786146245,1.0
1400000,1.0769230769230769,56.0,2,2,0,3.0,4.75297,-74.0825,1482.390594067329,138.24710412727623,1.0,1.0,1.0,1.0,478.28490868733354,249.92567736243353,1011.3893895491778,1.0
7500000,5.769230769230769,265.0,4,3,1,6.0,4.720045566558838,-74.08011627197266,611.1169510543971,526.9149187990259,1.0,1.0,1.0,1.0,881.6947813033952,817.6785024850797,603.5773826029643,1.0
7900000,6.076923076923077,200.0,3,4,2,6.0,4.7172806038,-74.0804672241,775.8041640457641,481.3880199783831,1.0,1.0,1.0,1.0,828.7182675125725,799.6133019139967,566.2867176584547,1.0
7000000,5.384615384615385,192.0,3,5,3,6.0,4.7138001884000005,-74.0815186501,1039.1857293060725,243.9476565103831,1.0,1.0,1.0,1.0,845.4688644028738,923.6827755536707,188.8768439697057,1.0
1526000,1.1738461538461538,36.0,1,1,0,4.0,4.7412600000000005,-74.06948,1423.8656089538315,429.0944181568244,1.0,1.0,1.0,1.0,517.1629319010099,550.4199502026562,1150.3218428707553,1.0
1650000,1.2692307692307692,62.0,3,2,1,3.0,4.723180294036865,-74.0683822631836,736.4123972494604,193.35632821171774,1.0,1.0,1.0,1.0,157.54555295797,136.10549211738498,183.36908712696152,1.0
480000000,369.2307692307692,106.0,3,3,1,,4.711243629455566,-74.07459259033203,268.3783881113486,128.27294568298095,1.0,1.0,1.0,1.0,98.88139009169915,118.20915362210431,95.78364844381498,1.0
7800000,6.0,197.0,3,4,2,6.0,4.718007693,-74.0799736977,685.50266175388,480.1714888068954,1.0,1.0,1.0,1.0,788.552155692657,748.5697116102218,637.0035445149502,1.0
3200000,2.4615384615384617,98.0,3,2,1,4.0,4.7418,-74.06471,1854.2982532733847,129.05214766113335,1.0,1.0,1.0,1.0,128.40987562009394,99.39622223399196,1540.229430658529,1.0
1800000,1.3846153846153846,39.0,2,1,0,4.0,4.743312304,-74.067058583,1767.6533688813606,206.04296128709726,1.0,1.0,1.0,1.0,395.5049048218531,408.95736552114636,1495.4911654357616,1.0
1500000,1.1538461538461537,40.0,1,1,0,3.0,4.7232113,-74.0693576,634.2712681306721,247.03756416378607,1.0,1.0,1.0,1.0,60.68711462300637,48.3314156173163,226.96899471219828,1.0
1140000,0.8769230769230769,24.0,1,1,0,,4.70538,-74.07554,505.312999886145,546.6644439377267,1.0,1.0,1.0,1.0,487.7390300042478,450.18973141895776,523.7694128176978,1.0
4800000,3.6923076923076925,103.0,3,3,1,4.0,4.739904403686523,-74.0599594116211,1330.92571141119,137.0518465027427,1.0,1.0,1.0,1.0,286.61932801569077,363.4101948063373,1552.5492496126128,1.0
5800000,4.461538461538462,114.85,3,4,2,,4.713167667388916,-74.07610321044922,437.8855615222206,237.97546821979572,1.0,1.0,1.0,1.0,346.83612110910354,345.5478469413244,295.28398218514917,1.0
1700000,1.3076923076923077,25.0,1,1,0,,4.72736,-74.07474,6.96954031299903,32.56315510501037,1.0,1.0,1.0,2.0,424.9214519435956,477.7194702761029,51.14611738778631,1.0
1350000,1.0384615384615385,45.0,2,1,0,3.0,4.7556249,-74.0887805,1156.2513627669075,893.6299320412986,1.0,1.0,1.0,1.0,510.37533909028144,271.9543474622471,255.31079171041458,1.0
7800000,6.0,200.0,3,3,2,6.0,4.717130661010742,-74.08129119873047,860.8944495738497,557.5276017566554,1.0,1.0,1.0,1.0,859.6203626973414,891.2883197906408,548.1625568764324,1.0
7600000,5.846153846153846,200.0,2,3,3,6.0,4.7169598289,-74.0818405151,922.5481313538036,587.5961359816226,1.0,1.0,1.0,1.0,804.3677578941214,952.8446043611327,536.9066955175051,1.0
1450000000,1115.3846153846155,170.0,4,4,4,6.0,4.717130661010742,-74.08129119873047,860.8944495738497,557.5276017566554,1.0,1.0,1.0,1.0,859.6203626973414,891.2883197906408,548.1625568764324,1.0
1700000,1.3076923076923077,69.0,3,2,1,4.0,4.75276,-74.06332,1926.8073938396112,200.10319036738983,1.0,1.0,1.0,1.0,265.79190276787347,387.43819690976267,514.9087623831629,1.0
1400000,1.0769230769230769,45.0,2,1,0,3.0,4.71462,-74.05922,735.9994619304733,221.63259365531258,1.0,1.0,1.0,1.0,93.17273780333934,226.88367049417346,599.3691220694936,1.0
800000,0.6153846153846154,45.0,2,1,0,3.0,4.758685111999512,-74.09964752197266,1203.3358702872124,210.1500092791534,1.0,2.0,1.0,1.0,414.0878637612971,199.3741992831229,955.4470983035343,1.0
3000000,2.3076923076923075,110.0,3,3,2,5.0,4.7265753746032715,-74.0676498413086,789.0465618585912,218.67676660495601,1.0,1.0,1.0,1.0,316.575162608865,274.936553180608,193.44006170243262,1.0
3500000,2.6923076923076925,89.0,3,3,2,3.0,4.71796,-74.06105,1012.3395219208477,185.94843115464644,1.0,1.0,1.0,1.0,174.0534823085417,194.98645879709355,360.761907261078,1.0
980000,0.7538461538461538,55.0,2,2,0,2.0,4.75649356842041,-74.0993881225586,1027.8410383834637,2.272311197674941,1.0,1.0,1.0,2.0,320.95681448550937,292.34962920328877,805.3257531801567,1.0
7210000,5.546153846153846,200.0,3,4,2,6.0,4.7172806038,-74.0804672241,775.8041640457641,481.3880199783831,1.0,1.0,1.0,1.0,828.7182675125725,799.6133019139967,566.2867176584547,1.0
1600000,1.2307692307692308,60.0,3,2,0,3.0,4.726455211639404,-74.05335235595703,316.09143676650433,235.4352572346443,1.0,1.0,1.0,1.0,197.09663804837322,304.5703786632982,812.9730910455295,1.0
1550000,1.1923076923076923,40.0,1,2,1,3.0,4.72062,-74.05894,830.0006759168034,17.929432387918418,1.0,1.0,1.0,2.0,170.01976152460196,80.32932004737351,97.91645315588751,1.0
1970000,1.5153846153846153,64.0,3,2,1,4.0,4.723669528961182,-74.0743408203125,262.4142895918541,136.30485945039067,1.0,1.0,1.0,1.0,344.5774669320224,233.95152710769256,21.666687555060392,1.0
1650000,1.2692307692307692,52.53,3,1,0,2.0,4.75523,-74.08305,1563.5050723898369,293.8727289575842,1.0,1.0,1.0,1.0,395.3844238913028,268.57418199401167,838.0856554552082,1.0
2200000,1.6923076923076923,40.0,1,1,1,5.0,4.741186618804932,-74.0562973022461,924.7537401907545,165.30630403786213,1.0,1.0,1.0,1.0,217.86713455868414,302.94904310486623,1348.2728640179034,1.0
6000000,4.615384615384615,172.0,3,4,3,6.0,4.7173661437,-74.080016613,729.8415685241564,442.67359197052826,1.0,1.0,1.0,1.0,780.3372178392008,749.6087417524491,582.6467409416165,1.0
1800000,1.3846153846153846,72.0,2,2,0,3.0,4.746253,-74.098334,445.02597730534484,290.01237470266454,1.0,1.0,1.0,1.0,180.20558072022874,228.45286922150237,154.97570884487294,1.0
3000000,2.3076923076923075,100.0,3,2,0,,4.73062189,-74.06273525,1375.2420656490835,347.7646612114174,1.0,1.0,1.0,1.0,341.15835032723754,393.83104610344077,768.1839865259594,1.0
