Valor Arriendo,Valor_Arriendo_SM,Area Construida,Estrato,latitud,longitud,dist_transmilenio_cercana_m,dist_bus_cercana_m,num_farmacias_120m,num_colegios_120m,num_transmilenio_120m,num_bus_120m,dist_farmacia_cercana_m,dist_supermercado_cercano_m,dist_via_principal_m,num_universidades_300m,Cuartos,Banos,Garajes
1100000,0.8461538461538461,43.0,3.0,4.5591318,-74.1184675,453.10683219818,154.690183446325,1.0,1.0,1.0,1.0,252.02118709284653,94.19606285785888,433.4549368187182,1.0,3.0,1.0,0.0
1600000,1.2307692307692308,85.0,3.0,4.61686,-74.12195,509.763384991155,26.527921022252755,1.0,1.0,1.0,1.0,77.47516330045542,76.43513001474108,500.8294474957181,1.0,2.0,1.0,0.0
1678100,1.2908461538461538,30.0,2.0,4.6444902,-74.0550858,1150.4103164222822,231.99430766762663,1.0,1.0,1.0,1.0,382.7086107442061,455.023180615036,185.7691579903511,1.0,1.0,1.0,0.0
3800000,2.923076923076923,80.0,5.0,4.72041,-74.05058,122.2206047120606,185.9410322220421,1.0,1.0,1.0,1.0,251.33604834923,310.32189168818843,170.8068538062683,1.0,2.0,2.0,2.0
1462000,1.1246153846153846,29.0,,4.6109436,-74.071285,28.942855490164195,41.887560579772696,1.0,1.0,2.0,1.0,40.33964463004007,162.51257204365078,42.04035973777104,1.0,1.0,1.0,0.0
2500000,1.9230769230769231,90.0,4.0,4.722286224365234,-74.0381851196289,1458.920646936249,260.1251258929236,1.0,1.0,1.0,1.0,124.94537516071732,119.65408426870854,633.714159648334,1.0,3.0,2.0,1.0
4740000,3.646153846153846,124.0,5.0,4.669857,-74.058873,250.74185240470888,90.74271380724082,1.0,1.0,1.0,1.0,262.79459526257125,199.48847131724057,199.1555794642869,1.0,3.0,3.0,1.0
2000000,1.5384615384615383,33.45,5.0,4.663535118103027,-74.11225128173828,426.91288299242825,267.42191161045605,1.0,1.0,1.0,1.0,597.7689362504278,576.1999043832824,209.28623254784105,1.0,1.0,1.0,0.0
1200000,0.9230769230769232,50.0,3.0,4.61086,-74.15819,598.092194976434,122.30087637953083,1.0,1.0,1.0,1.0,479.8362985540013,466.81209061206977,334.7360624444757,1.0,2.0,1.0,0.0
2800000,2.1538461538461537,37.0,6.0,4.69473,-74.03522,550.6907671306437,184.08910278228032,1.0,1.0,1.0,1.0,280.363313604851,449.542918771341,52.07748702894862,1.0,1.0,2.0,1.0
1500000,1.1538461538461535,69.0,3.0,4.62637,-74.14936,920.2950916491192,129.69241682300532,1.0,1.0,1.0,1.0,327.903352153172,296.5721526473226,486.1351928346508,1.0,3.0,1.0,0.0
3029000,2.33,65.37,,4.67049,-74.04355,1423.1172034020024,91.27421493884094,1.0,1.0,1.0,3.0,690.0982464363269,575.906997463691,67.06329896560433,1.0,2.0,1.0,1.0
2000000,1.5384615384615383,24.0,5.0,4.71996,-74.04773,432.5376566845476,275.6651329906835,1.0,1.0,1.0,1.0,171.65812369367742,184.7066810257884,193.23325631911675,1.0,1.0,1.0,1.0
5600000,4.307692307692308,100.0,,4.70675,-74.04165,1420.5534088794495,284.35024096008806,1.0,1.0,1.0,1.0,288.5844902188719,268.40673099032847,285.65974485930303,1.0,2.0,2.0,1.0
1030000,0.7923076923076923,40.0,2.0,4.58732,-74.16704,963.7851789678606,154.86382384904906,1.0,1.0,1.0,1.0,189.4817219661608,84.6495042214967,659.448651513887,1.0,2.0,1.0,0.0
1770000,1.3615384615384616,46.0,3.0,4.6674,-74.13441,703.1930669769646,26.350799110502024,1.0,1.0,1.0,1.0,477.6194404968338,282.1539969385921,431.2114561177349,1.0,3.0,2.0,1.0
2935200,2.257846153846154,84.0,5.0,4.684001445770264,-74.05966186523438,216.7923547240998,248.1718922110344,2.0,1.0,1.0,1.0,28.380504350387262,116.83780585014186,341.14830796240165,1.0,2.0,2.0,1.0
1600000,1.2307692307692308,36.0,,4.61013,-74.083,412.0673207143472,300.1118239239981,1.0,1.0,1.0,1.0,508.7577185631406,223.61392385391807,292.5995028759794,1.0,2.0,1.0,0.0
2200000,1.6923076923076923,48.15,4.0,4.65663,-74.11197,471.70763542018864,103.00330397420343,1.0,1.0,1.0,1.0,71.50974819490122,85.43150985407098,581.8123387442488,1.0,2.0,1.0,0.0
3200000,2.4615384615384617,64.0,5.0,4.7042622566223145,-74.02932739257812,1790.6400198492672,89.10120369451033,1.0,1.0,1.0,2.0,440.03129173806536,117.49955967446756,87.3800608454246,1.0,1.0,2.0,1.0
1050000,0.8076923076923077,55.0,,4.66621,-74.15458,1971.385085935813,54.77369421175513,1.0,1.0,1.0,1.0,588.2686049877491,632.8444757737238,480.0411936662221,1.0,3.0,1.0,1.0
3700000,2.8461538461538463,120.0,6.0,4.695570945739746,-74.03866577148438,551.2393045544565,55.6442146796295,1.0,1.0,1.0,3.0,341.7892163374867,329.90184580895004,20.06120022489717,1.0,3.0,2.0,1.0
1500000,1.1538461538461535,52.0,,4.62969,-74.06637,229.2311432972609,100.36658967074295,2.0,1.0,1.0,1.0,63.9615140297693,134.32710142351166,165.48728002390925,6.0,1.0,1.0,0.0
11800000,9.076923076923077,160.0,,4.672712802886963,-74.05472564697266,547.405968418896,80.49508294459731,1.0,1.0,1.0,1.0,196.39169667227964,361.8703156213841,756.6638256091277,1.0,3.0,3.0,2.0
4500000,3.4615384615384617,38.0,,4.6824574,-74.0471,284.58859345676984,200.71056048155185,1.0,1.0,1.0,1.0,187.85183508092896,221.36049009258195,190.74621051827515,1.0,1.0,1.0,0.0
3600000,2.769230769230769,72.0,4.0,4.619412,-74.07,121.20608240277204,101.36965095653576,1.0,1.0,1.0,2.0,150.69035178160104,225.0225189765936,208.0665610223216,1.0,1.0,2.0,1.0
1000000,0.7692307692307693,30.0,,4.7228384,-74.06743,830.0349606397631,82.3936886516537,1.0,1.0,1.0,2.0,87.6828078407411,96.85129637961178,170.3112436385882,1.0,1.0,1.0,0.0
2800000,2.1538461538461537,60.0,,4.6458077,-74.05381,1250.4515740470242,92.91659331366412,1.0,1.0,1.0,2.0,377.90323084072287,506.0951346288041,156.27898399015947,1.0,1.0,2.0,1.0
1700000,1.3076923076923077,40.0,3.0,4.7232113,-74.0693576,634.2712681306721,247.03756416378607,1.0,1.0,1.0,1.0,60.68711462300637,48.3314156173163,226.96899471219828,1.0,1.0,1.0,0.0
1300000,1.0,62.0,3.0,4.64686,-74.13668,1843.3024701967283,237.59866771326088,1.0,1.0,1.0,1.0,67.5308976747894,401.28771756630255,987.7138192834168,1.0,3.0,2.0,0.0
1300000,1.0,59.9,,4.737911701202393,-74.0373306274414,1264.655087488988,419.3650616764999,1.0,1.0,1.0,1.0,304.657285988794,373.5239137097497,585.6501838402119,1.0,2.0,2.0,1.0
9500000,7.3076923076923075,140.0,,4.676672458648682,-74.04528045654297,736.9421987495142,189.00106898020695,1.0,1.0,1.0,1.0,235.8143579463118,184.55961067757107,449.1318618172379,1.0,2.0,3.0,2.0
1500000,1.1538461538461535,54.0,,4.64338,-74.14811,1104.0169122709835,129.6759253089283,1.0,1.0,1.0,1.0,181.53355826567696,417.9788990544167,375.49099329885513,1.0,2.0,1.0,0.0
1600000,1.2307692307692308,50.0,3.0,4.74005,-74.03937,979.764557153862,119.45421995345096,1.0,1.0,1.0,1.0,86.11637497982765,47.49244748271771,818.2786121284679,1.0,2.0,2.0,1.0
1600000,1.2307692307692308,32.0,2.0,4.64428,-74.05367,1308.912122792742,251.719616448702,1.0,1.0,1.0,1.0,495.57354093319935,609.2337698224344,108.40811101693318,1.0,1.0,1.0,0.0
5050000,3.8846153846153846,84.0,5.0,4.701434135437012,-74.03144836425781,1400.6800900038395,147.6586635065946,1.0,1.0,1.0,1.0,315.6892354294597,245.8880929860935,153.28357644086103,1.0,2.0,2.0,2.0
3600000,2.769230769230769,60.0,5.0,4.7024922370910645,-74.05278778076172,276.6300667193767,249.1681864787421,1.0,1.0,1.0,1.0,224.40365807819632,131.74991680651368,365.5857701611394,1.0,1.0,2.0,1.0
3200000,2.4615384615384617,78.0,,4.69907,-74.05344,241.72754814705183,68.80391089731665,1.0,1.0,1.0,1.0,43.084396791909406,45.76364402516706,43.27903393472245,1.0,3.0,3.0,2.0
7500000,5.769230769230769,137.0,6.0,4.698270320892334,-74.04557800292969,1082.280434535886,121.93797528732216,1.0,1.0,1.0,1.0,310.2867437320427,290.47985009434484,94.77590456261088,1.0,2.0,3.0,2.0
5800000,4.461538461538462,114.85,,4.713167667388916,-74.07610321044922,437.8855615222206,237.9754682197957,1.0,1.0,1.0,1.0,346.83612110910354,345.5478469413244,295.2839821851492,1.0,3.0,4.0,2.0
1550000,1.1923076923076923,40.0,3.0,4.72062,-74.05894,830.0006759168034,17.929432387918418,1.0,1.0,1.0,2.0,170.01976152460196,80.32932004737351,97.91645315588752,1.0,1.0,2.0,1.0
1190000,0.9153846153846154,52.0,2.0,4.6475778,-74.1540443,1163.748547251275,358.5569664423942,1.0,1.0,1.0,1.0,326.3376341896616,627.1114540328464,401.4264276927767,1.0,3.0,2.0,0.0
3800000,2.923076923076923,132.0,,4.713074207305908,-74.04906463623047,422.9635059245069,254.83304007864376,1.0,1.0,1.0,1.0,532.7036669479379,474.5815940224752,542.998310815349,1.0,3.0,2.0,1.0
1800000,1.3846153846153846,32.0,2.0,4.6442106,-74.0542694,1243.4270428176103,248.08324172559728,1.0,1.0,1.0,1.0,458.22251120921214,550.3622124659889,111.06293207447509,1.0,1.0,1.0,0.0
1200000,0.9230769230769232,42.0,3.0,4.6777372,-74.1338698,658.4768538311473,193.5804379711054,1.0,1.0,1.0,1.0,410.8168743771453,277.9591532104844,1116.6152308351209,1.0,1.0,1.0,0.0
1550000,1.1923076923076923,23.0,,4.6451113,-74.0652985,28.103032930661108,71.4453020988553,1.0,1.0,1.0,1.0,149.49416560660518,100.7660699719998,167.76381959232705,1.0,1.0,1.0,0.0
2534653,1.949733076923077,91.0,,4.72474,-74.03421,1825.2165727603092,229.8969341447295,1.0,1.0,1.0,1.0,147.46266299241174,161.08881110272023,201.63621793078772,1.0,3.0,3.0,0.0
1500000,1.1538461538461535,56.0,3.0,4.75297,-74.0825,1482.390594067329,138.24710412727623,1.0,1.0,1.0,1.0,478.2849086873336,249.92567736243356,1011.3893895491778,1.0,2.0,2.0,1.0
7800000,6.0,120.0,6.0,4.679214477539063,-74.04317474365234,482.62216610560034,212.82875329285747,1.0,1.0,1.0,1.0,143.26034791797562,147.50980132416805,308.9211966196108,1.0,2.0,2.0,2.0
1400000,1.0769230769230769,55.0,3.0,4.56705,-74.12502,129.14073536638267,230.15915416841383,1.0,1.0,1.0,1.0,250.5910904861809,454.1449792981353,143.97061917106043,1.0,2.0,1.0,1.0
8500000,6.538461538461538,163.0,5.0,4.681085109710693,-74.05001831054688,641.3676245113297,92.21644300951296,2.0,1.0,1.0,1.0,66.81032020064792,51.81600214116612,256.55116948839054,1.0,2.0,2.0,2.0
1600000,1.2307692307692308,37.3,4.0,4.667943000793457,-74.1047592163086,798.4196588417735,174.45293154443624,1.0,1.0,1.0,1.0,191.79897813726777,149.17168031390938,697.7235852884413,1.0,1.0,1.0,0.0
900000,0.6923076923076923,25.0,,4.7625437,-74.04011,486.0951283537896,245.33876872428343,1.0,1.0,1.0,1.0,277.5795068896657,237.2461249711371,258.6168538777471,1.0,1.0,1.0,0.0
4300000,3.3076923076923075,110.0,5.0,4.715389251708984,-74.05187225341797,123.02180456314696,205.18148370307892,1.0,1.0,1.0,1.0,269.91184086143045,449.0115323191721,391.2170380882984,1.0,3.0,3.0,2.0
1500000,1.1538461538461535,73.0,,4.67461,-74.07401,353.9976808801039,322.885890180332,1.0,1.0,1.0,1.0,142.17300190411004,600.6094269265448,595.8988680991939,1.0,2.0,1.0,0.0
2400000,1.8461538461538465,100.0,3.0,4.762443542480469,-74.02806854248047,541.9661564073305,474.2041613788698,1.0,1.0,1.0,1.0,227.4613336268903,208.31703558750144,140.86520917907603,1.0,4.0,3.0,1.0
1270000,0.9769230769230768,41.0,3.0,4.58321,-74.11019,563.3473020292738,105.39942511820094,1.0,1.0,1.0,1.0,103.22367335656044,82.57555615503281,513.2022938920547,1.0,2.0,1.0,0.0
10600000,8.153846153846153,170.42,6.0,4.67492,-74.05112,884.9303519965467,59.16892781503736,1.0,1.0,1.0,1.0,155.58822563855264,159.67434087962863,788.9558027127558,1.0,2.0,3.0,2.0
3450000,2.6538461538461537,100.0,6.0,4.67795,-74.05604,403.88122219077496,319.4296996638448,1.0,1.0,1.0,1.0,401.2953777374347,414.3557566867566,219.6895567181124,1.0,3.0,2.0,2.0
4000000,3.076923076923077,27.0,6.0,4.6822627,-74.0470609,288.4439875145304,206.24871027091783,1.0,1.0,1.0,1.0,195.98779749119308,227.9269516757684,205.5368449179636,1.0,1.0,1.0,0.0
4999999,3.846153076923077,60.0,,4.6399,-74.05902,930.2535918435128,213.62561389964063,1.0,1.0,1.0,1.0,442.3847776174636,484.3203672121523,108.13624340569956,1.0,2.0,2.0,1.0
1122000,0.8630769230769231,41.0,3.0,4.5863681,-74.0993401,380.726960914372,26.420037383164853,1.0,1.0,1.0,1.0,131.68433691576348,144.09234096030306,309.2572040459152,1.0,1.0,1.0,0.0
2095000,1.6115384615384616,53.5,3.0,4.66356,-74.06189,92.83921109532731,44.10883946863407,1.0,1.0,1.0,2.0,109.2083932842195,189.88912017858075,84.18534598403802,7.0,2.0,1.0,1.0
3999999,3.076922307692308,109.0,5.0,4.705029010772705,-74.03236389160156,1712.3144488665157,109.2116631182368,1.0,1.0,1.0,2.0,523.2703557765903,141.3111105379843,41.62188567608868,1.0,2.0,2.0,2.0
2700000,2.076923076923077,50.0,3.0,4.6056601,-74.0698729,304.5011011800686,75.5203024824683,1.0,1.0,1.0,1.0,216.42384200680965,68.54111579271068,145.30548341807932,21.0,1.0,2.0,0.0
2800000,2.1538461538461537,60.0,,4.69878625869751,-74.04736328125,888.216988874633,150.76729836055088,1.0,1.0,1.0,1.0,205.2501816994321,446.1646632723068,86.16423673193654,1.0,1.0,1.0,1.0
950000,0.7307692307692307,52.0,,4.76296,-74.03727,795.8608110453814,52.88905499964207,1.0,1.0,1.0,2.0,141.01842143154082,57.3113638878562,289.2563648030802,1.0,1.0,1.0,0.0
2600000,2.0,40.0,,4.65655,-74.05284,669.74305273568,141.5037928854029,1.0,1.0,1.0,1.0,78.61318841920922,234.66295335538652,149.45263569893845,1.0,1.0,1.0,1.0
2850000,2.1923076923076925,50.0,,4.706792984,-74.049755111,559.6410571815413,110.4880536672036,2.0,1.0,1.0,1.0,78.81358396199943,77.54258778572667,100.18398899297716,1.0,1.0,2.0,2.0
950000,0.7307692307692307,49.0,3.0,4.57931,-74.10484,306.7982601960068,366.4959299752477,1.0,1.0,1.0,1.0,146.80470906319866,145.00899726835183,92.8580528556288,1.0,2.0,1.0,0.0
4999999,3.846153076923077,60.0,2.0,4.59098,-74.07152,1133.7514403088524,129.0511545426845,2.0,1.0,1.0,1.0,89.89106022747984,44.4784417692671,62.55750354846457,1.0,2.0,2.0,1.0
8200000,6.307692307692308,167.0,5.0,4.706788063049316,-74.03085327148438,1956.6186741022252,250.31689475371044,1.0,1.0,1.0,1.0,270.1523832499091,186.0818503181884,206.79382490697824,1.0,3.0,3.0,2.0
6000000,4.615384615384615,140.0,6.0,4.67853,-74.04494,529.2997979038255,80.99709132733533,4.0,1.0,1.0,2.0,71.17840296931956,142.62979468379146,466.8434024268595,1.0,3.0,4.0,1.0
4500000,3.4615384615384617,140.0,5.0,4.6843063,-74.0516079,397.8712567124463,95.58262214880818,1.0,1.0,1.0,3.0,104.91701626159876,103.93837333532014,141.83503925485147,1.0,3.0,3.0,1.0
2700000,2.076923076923077,52.0,,4.7241,-74.03853,1365.1115453443952,421.7095796349571,1.0,1.0,1.0,1.0,171.34760970975023,88.28402374064522,677.1995330959566,1.0,1.0,1.0,1.0
4500000,3.4615384615384617,99.0,4.0,4.63839,-74.06019,784.9118309354543,299.1767418389744,1.0,1.0,1.0,1.0,346.75631270736733,340.2721082298664,50.59714403388588,1.0,2.0,3.0,2.0
1600000,1.2307692307692308,120.0,3.0,4.59521,-74.14334,71.65260914502993,102.92729541883271,1.0,1.0,1.0,1.0,251.19859665858925,255.3708866865184,805.2246718438846,1.0,3.0,2.0,0.0
1550000,1.1923076923076923,39.0,,4.645775318145752,-74.0651626586914,56.48560747972963,146.3837796181423,1.0,1.0,1.0,1.0,171.08578697565216,131.4219512198219,242.1404298183217,1.0,1.0,1.0,0.0
3500000,2.6923076923076925,102.0,,4.699731826782227,-74.04647064208984,1001.6776845903568,223.3961786319339,1.0,1.0,1.0,1.0,339.7226213909001,429.957104889683,216.80581680849,1.0,3.0,2.0,2.0
3200000,2.4615384615384617,58.0,6.0,4.702198505401611,-74.03327178955078,1384.355991894072,76.44445541671537,1.0,1.0,1.0,2.0,532.1940435542108,177.8291668677476,31.118898347968948,1.0,1.0,2.0,1.0
1700000,1.3076923076923077,65.0,,4.6695404,-74.1164782,360.498505702211,52.48678001631074,2.0,1.0,1.0,1.0,65.04256476238241,227.3514805118928,230.7027948090532,1.0,2.0,1.0,0.0
3900000,3.0,56.0,5.0,4.658163547515869,-74.05686950683594,240.393785419672,134.2780574951053,1.0,1.0,1.0,1.0,133.5937936836352,108.58546710586386,317.8614383623101,2.0,1.0,2.0,1.0
950000,0.7307692307692307,90.0,,4.6604486,-74.07257,670.6448025590461,80.14553829048332,1.0,1.0,1.0,2.0,170.16673330920318,434.6765595367538,1190.4033180399504,1.0,2.0,1.0,0.0
2500000,1.9230769230769231,52.0,5.0,4.703223,-74.05095,393.7621826020948,227.75559173642029,1.0,1.0,1.0,1.0,159.61736915888773,168.68563113149827,294.20178987620164,1.0,1.0,1.0,2.0
1700000,1.3076923076923077,100.0,3.0,4.703166,-74.10794,370.91363446437305,193.9318034698932,1.0,1.0,1.0,1.0,102.32100536930638,166.94235668174846,613.838069923968,1.0,4.0,2.0,0.0
1700000,1.3076923076923077,23.0,4.0,4.724516,-74.04718,451.4647257466493,372.6095650785701,1.0,1.0,1.0,1.0,169.1369597505997,220.1277093168153,697.3578613875432,1.0,1.0,1.0,0.0
2000000,1.5384615384615383,90.0,4.0,4.688760280609131,-74.06887817382812,226.78247220475424,358.5830791586531,1.0,1.0,1.0,1.0,201.987741789084,209.3372411576943,99.10924029826694,1.0,3.0,2.0,2.0
5500000,4.230769230769231,70.0,6.0,4.677755832672119,-74.048583984375,751.530455481427,181.39024525478976,1.0,1.0,1.0,1.0,23.098122232161717,247.7453083423228,657.469394911673,1.0,1.0,2.0,2.0
7170000,5.515384615384615,169.0,6.0,4.69413,-74.04546,855.758142823852,136.74385570054878,1.0,1.0,1.0,1.0,135.25031471967827,282.9665090548752,303.9819062655583,1.0,4.0,3.0,3.0
2400000,1.8461538461538465,85.0,,4.69503116607666,-74.03644561767578,517.8988288598133,195.7247970347724,1.0,1.0,1.0,1.0,328.07280203727703,365.0792356733108,22.37602215853036,1.0,2.0,2.0,1.0
3500000,2.6923076923076925,50.0,6.0,4.688324928283691,-74.04840087890625,691.4314640226892,325.2378828531024,1.0,1.0,1.0,1.0,110.83709859344197,117.90164024291776,342.3103291396592,1.0,1.0,2.0,1.0
4000000,3.076923076923077,90.0,6.0,4.69623841,-74.03731748,625.6028411503856,137.90312183127108,1.0,1.0,1.0,1.0,223.1912450968121,219.12919618420304,124.45066777764968,1.0,3.0,2.0,1.0
2480000,1.907692307692308,56.0,6.0,4.7013767,-74.0356841,1216.9726248139584,176.07045520287062,1.0,1.0,1.0,1.0,380.6476348216945,392.3273516557421,271.8606459999348,1.0,1.0,1.0,2.0
10000000,7.6923076923076925,119.05,6.0,4.69274,-74.03881,249.10520467176008,216.2922292838819,1.0,1.0,1.0,1.0,610.7973352610046,185.74128006464127,225.23574818235943,1.0,3.0,3.0,1.0
6760000,5.2,134.0,,4.702662202,-74.0467153,861.513495678401,265.9564279432235,1.0,1.0,1.0,1.0,193.43657890445655,391.4177615569546,219.02632162644915,1.0,3.0,3.0,2.0
10000000,7.6923076923076925,120.0,,4.663436412811279,-74.04915618896484,1273.3300322444177,83.4747645617274,3.0,1.0,1.0,1.0,101.97990964230712,106.29484583357018,57.423060073559135,1.0,2.0,3.0,2.0
2200000,1.6923076923076923,51.0,4.0,4.67451,-74.06554,172.4994481409676,120.574289043863,1.0,1.0,1.0,1.0,296.30555796905253,112.7707273664261,221.41940964641196,1.0,2.0,1.0,1.0
2400000,1.8461538461538465,38.0,5.0,4.6989717,-74.0306157,1236.4080155876702,91.23546233919748,1.0,1.0,1.0,2.0,132.93804258890046,99.89200085687678,89.54591840492772,1.0,1.0,1.0,1.0
7500000,5.769230769230769,90.0,6.0,4.676648139953613,-74.05548858642578,402.9317235367856,337.83636035626506,1.0,1.0,1.0,1.0,323.8073931087802,436.4493058224615,373.720550250964,1.0,2.0,3.0,2.0
1970000,1.515384615384615,64.0,4.0,4.723669528961182,-74.0743408203125,262.4142895918541,136.3048594503907,1.0,1.0,1.0,1.0,344.5774669320224,233.95152710769256,21.666687555060392,1.0,3.0,2.0,1.0
2300000,1.7692307692307692,60.0,4.0,4.74789,-74.03846,1006.0264445533668,210.8697182687492,1.0,1.0,1.0,1.0,172.28460884933992,93.25376424821224,153.85149198333733,1.0,3.0,2.0,1.0
1300000,1.0,36.0,3.0,4.6166894,-74.0812119,443.6259796977764,90.01047299705168,1.0,1.0,1.0,1.0,227.47079885776512,142.74784226955592,361.7894617329961,1.0,1.0,1.0,0.0
3000000,2.3076923076923075,110.0,5.0,4.726575374603272,-74.0676498413086,789.0465618585912,218.676766604956,1.0,1.0,1.0,1.0,316.575162608865,274.936553180608,193.44006170243264,1.0,3.0,3.0,2.0
4000000,3.076923076923077,140.0,5.0,4.6843063,-74.0516079,397.8712567124463,95.58262214880818,1.0,1.0,1.0,3.0,104.91701626159876,103.93837333532014,141.83503925485147,1.0,3.0,3.0,1.0
1400000,1.0769230769230769,56.0,3.0,4.75297,-74.0825,1482.390594067329,138.24710412727623,1.0,1.0,1.0,1.0,478.2849086873336,249.92567736243356,1011.3893895491778,1.0,2.0,2.0,0.0
3200000,2.4615384615384617,49.0,6.0,4.692264080047607,-74.0500259399414,687.74873204136,115.25898003521678,1.0,1.0,1.0,1.0,179.71677452483797,156.87297973747854,677.1614865938054,1.0,1.0,2.0,0.0
1450000,1.1153846153846154,55.0,3.0,4.64686,-74.13668,1843.3024701967283,237.59866771326088,1.0,1.0,1.0,1.0,67.5308976747894,401.28771756630255,987.7138192834168,1.0,3.0,2.0,0.0
1900000,1.4615384615384617,31.0,4.0,4.6207921,-74.0697924,244.3987535830888,207.4651607461298,1.0,1.0,1.0,1.0,83.03545039750658,178.63139642565918,244.45825172922483,1.0,1.0,1.0,1.0
8000000,6.153846153846154,91.0,6.0,4.6743364334106445,-74.05583953857422,393.77601822170345,280.00314028544034,1.0,1.0,1.0,1.0,258.33061230608007,449.1240700756519,561.6788199140701,1.0,1.0,2.0,1.0
1300000,1.0,48.0,,4.608664,-74.181336,1191.652845588207,155.05181100448888,1.0,1.0,1.0,1.0,418.4305986872482,96.7513749914392,32.26196733049792,1.0,2.0,2.0,0.0
2400000,1.8461538461538465,37.0,3.0,4.666688919067383,-74.06185150146484,231.99773366109605,109.0010143092632,1.0,2.0,1.0,1.0,209.7222357547533,186.87765948889307,68.16168112571225,2.0,1.0,1.0,0.0
1900000,1.4615384615384617,60.0,,4.751879,-74.05111,636.6099209299928,67.7194039298987,1.0,1.0,1.0,4.0,195.24297368350216,142.43960767981676,109.9078852886317,1.0,3.0,2.0,1.0
3600000,2.769230769230769,115.0,4.0,4.6876783,-74.07169,378.25918805297374,361.7869819797263,1.0,1.0,1.0,1.0,162.36216478816482,257.5972348278536,153.52492004571735,1.0,3.0,2.0,1.0
1700000,1.3076923076923077,65.0,4.0,4.6402774,-74.07116,630.0807149909339,99.30976419302316,2.0,1.0,1.0,2.0,92.3291026034398,185.17625027238884,523.998459345013,1.0,2.0,1.0,0.0
2000000,1.5384615384615383,85.0,4.0,4.75360631942749,-74.04108428955078,561.313863767511,389.1415826659363,1.0,1.0,1.0,1.0,315.3101964819619,252.1666700836543,379.2160479337713,1.0,3.0,3.0,1.0
4900000,3.769230769230769,65.0,,4.69969383,-74.05124367,491.23973308231086,112.74449379311362,1.0,1.0,1.0,2.0,122.74109496080068,132.35048966249477,81.75992925092233,1.0,2.0,2.0,1.0
11000000,8.461538461538462,148.0,6.0,4.67607,-74.04481,800.6724390954137,228.5748115606048,1.0,1.0,1.0,1.0,268.1606640016262,232.97307736127703,366.295659383597,1.0,2.0,4.0,2.0
1320000,1.015384615384615,38.0,3.0,4.64724,-74.13529,1872.2094838998169,112.91005194590844,1.0,1.0,1.0,1.0,179.72593648036485,315.4626178033448,857.3806446510658,1.0,2.0,1.0,0.0
2990000,2.3,38.0,,4.65786,-74.05958,106.60293837033562,34.69477108582297,1.0,1.0,2.0,3.0,59.76522048815245,134.84768849151288,369.18843979844223,2.0,1.0,1.0,0.0
1600000,1.2307692307692308,25.0,4.0,4.629504,-74.085081,230.29011232968188,53.82391313985487,1.0,1.0,1.0,1.0,211.45392599267623,135.2869483684844,213.93633742909032,1.0,1.0,1.0,1.0
3300000,2.5384615384615383,65.0,4.0,4.633665561676025,-74.09832763671875,418.2730927227343,330.0050122998614,1.0,1.0,1.0,1.0,306.58050353907413,358.89139928939494,680.9254307939211,1.0,2.0,2.0,1.0
1100000,0.8461538461538461,18.0,3.0,4.7022124,-74.1038889,326.9269340048334,64.67189246537228,1.0,1.0,1.0,1.0,231.42965470041815,30.69798373609961,199.46159483746212,1.0,1.0,1.0,0.0
8000000,6.153846153846154,136.0,6.0,4.674129962921143,-74.05416870117188,573.8691544914957,94.47138562941922,2.0,1.0,1.0,1.0,71.5919467546768,385.18908877207485,686.9140668715872,1.0,3.0,3.0,2.0
4152000,3.193846153846154,128.0,5.0,4.7146,-74.05117,157.31367902432103,306.3946590418142,1.0,1.0,1.0,1.0,367.9117111739647,489.2327342132523,463.43089750380005,1.0,3.0,4.0,2.0
8460000,6.507692307692308,150.0,6.0,4.68489,-74.05341,206.4879779603372,116.01758513193543,4.0,1.0,1.0,1.0,100.17630556527055,106.2082740510902,121.13947296447812,1.0,3.0,3.0,3.0
1350800,1.039076923076923,43.0,3.0,4.6709194,-74.1485269,1144.4683907529718,16.33197482990518,1.0,1.0,1.0,2.0,285.5848982419141,212.37039985862984,376.222614347471,1.0,2.0,1.0,0.0
3787000,2.913076923076923,77.0,6.0,4.689566612243652,-74.05586242675781,377.4978274617131,344.3729240871962,1.0,1.0,1.0,1.0,215.5708544084196,170.16960603951057,312.87459561315046,1.0,1.0,3.0,2.0
1816600,1.3973846153846154,38.0,3.0,4.60851,-74.06854,418.5220999687584,65.92210867626659,1.0,1.0,1.0,2.0,305.3752713734642,278.0813792921487,142.74931321489214,25.0,1.0,1.0,1.0
1100000,0.8461538461538461,45.0,,4.606265,-74.0968844,332.4812413206903,62.18958470661328,1.0,1.0,1.0,1.0,573.6248844646811,527.0691082633114,83.55195723567135,1.0,2.0,1.0,0.0
1281470,0.9857461538461538,35.0,,4.747239,-74.0242953,1491.394502770586,310.7770572061184,1.0,1.0,1.0,1.0,657.0828227087649,285.4797435431492,36.59473337342898,1.0,1.0,1.0,0.0
1500000,1.1538461538461535,40.0,4.0,4.66874,-74.08489,605.3745267618808,306.49650647771404,1.0,1.0,1.0,1.0,89.58014264695747,294.3368688345163,602.9180163175597,1.0,1.0,1.0,0.0
3450000,2.6538461538461537,70.0,6.0,4.692282199859619,-74.04322052001953,537.4834699300314,188.35792130048887,1.0,1.0,1.0,1.0,139.6608481858492,407.773389460725,423.0014624601712,1.0,2.0,2.0,1.0
